algo,samples,accuracy
shor,38,0.5807845234345181
shor,38,0.6331217344456469
shor,38,0.7349784773771381
shor,38,0.49810079332030804
shor,38,0.5501545322229482
shor,38,0.5501545322229482
shor,38,0.6511456496925899
shor,38,0.4418719351991041
shor,38,0.6587567651599054
shor,38,0.6056925676211591
shor,38,0.7504372040704849
shor,38,0.4418719351991041
shor,38,0.4302367252056446
shor,38,0.7772258523222297
shor,38,0.6511456496925899
shor,38,0.6056925676211591
shor,38,0.740564590271944
shor,38,0.4936034177179753
shor,38,0.7578079589550131
shor,38,0.4302367252056446
shor,38,0.49810079332030804
shor,38,0.4418719351991041
shor,38,0.6110895861007948
shor,38,0.4981007933203079
shor,38,0.4936034177179753
shor,38,0.6004587960288872
shor,38,0.6245994398611794
shor,38,0.7445462374606736
shor,38,0.4936034177179753
shor,38,0.6281211669371679
shor,38,0.6245994398611794
shor,38,0.632386206533365
shor,38,0.6413248146741837
shor,38,0.43798496941313314
shor,38,0.7602505751404859
shor,38,0.6413248146741837
shor,38,0.6361543388137461
shor,38,0.7349784773771381
shor,38,0.6110895861007948
shor,38,0.49810079332030804
shor,38,0.5206917253796183
shor,38,0.7602505751404859
shor,38,0.6511456496925899
shor,38,0.584366944246516
shor,38,0.6587567651599054
shor,38,0.4981007933203079
shor,38,0.4502251313157508
shor,38,0.632386206533365
shor,38,0.7349784773771381
shor,38,0.7602505751404859
shor,38,0.6331217344456469
shor,38,0.6056925676211591
shor,38,0.5318990971509704
shor,38,0.4981007933203079
shor,38,0.43798496941313314
shor,38,0.632386206533365
shor,38,0.5501545322229482
shor,38,0.5206917253796183
shor,38,0.7772258523222297
shor,38,0.6004587960288872
shor,38,0.7772258523222297
shor,38,0.4936034177179753
shor,38,0.4418719351991041
shor,38,0.6361543388137461
shor,38,0.49810079332030804
shor,38,0.6281211669371679
shor,38,0.7772258523222297
shor,38,0.5574269491084141
shor,38,0.4302367252056446
shor,38,0.584366944246516
shor,38,0.5181753733701744
shor,38,0.6281211669371679
shor,38,0.6587567651599054
shor,38,0.6643970929911462
shor,38,0.6313819673298207
shor,38,0.4936034177179753
shor,38,0.6511456496925899
shor,38,0.632386206533365
shor,38,0.6313819673298207
shor,38,0.4502251313157508
shor,38,0.7349784773771381
shor,38,0.4502251313157508
shor,38,0.6413248146741837
shor,38,0.7772258523222297
shor,38,0.4981007933203079
shor,38,0.7602505751404859
shor,38,0.7578079589550131
shor,38,0.584366944246516
shor,38,0.7349784773771381
shor,38,0.49810079332030804
shor,38,0.6511456496925899
shor,38,0.5807845234345181
shor,38,0.5318990971509704
shor,38,0.5318990971509704
shor,38,0.5206917253796183
shor,38,0.6281211669371679
shor,38,0.632386206533365
shor,38,0.4302367252056446
shor,38,0.584366944246516
shor,38,0.6413248146741837
shor,38,0.6643970929911462
shor,38,0.4981007933203079
shor,38,0.7618941934042227
shor,38,0.632386206533365
shor,38,0.7602505751404859
shor,38,0.5318990971509704
shor,38,0.6110895861007948
shor,38,0.6245994398611794
shor,38,0.5318990971509704
shor,38,0.49810079332030804
shor,38,0.6413248146741837
shor,38,0.7578079589550131
shor,38,0.49810079332030804
shor,38,0.5807845234345181
shor,38,0.4302367252056446
shor,38,0.7504372040704849
shor,38,0.6281211669371679
shor,38,0.6281211669371679
shor,38,0.6222468451592751
shor,38,0.6004587960288872
shor,38,0.5807845234345181
shor,38,0.7504372040704849
shor,38,0.7504372040704849
shor,38,0.6056925676211591
shor,38,0.6643970929911462
shor,38,0.49810079332030804
shor,38,0.6004587960288872
shor,38,0.584366944246516
shor,38,0.7618941934042227
shor,38,0.5574269491084141
shor,38,0.6222468451592751
shor,38,0.7772258523222297
shor,38,0.6245994398611794
shor,38,0.7772258523222297
shor,38,0.5807845234345181
shor,38,0.5501545322229482
shor,38,0.7578079589550131
shor,38,0.6413248146741837
shor,38,0.5807845234345181
shor,38,0.5574269491084141
shor,38,0.6413248146741837
shor,38,0.7602505751404859
shor,38,0.6313819673298207
shor,38,0.7602505751404859
shor,38,0.6056925676211591
shor,38,0.6413248146741837
shor,38,0.5501545322229482
shor,38,0.6245994398611794
shor,38,0.6281211669371679
shor,38,0.7349784773771381
shor,38,0.6413248146741837
shor,38,0.6195336641163939
shor,38,0.4302367252056446
shor,38,0.632386206533365
shor,38,0.49810079332030804
shor,38,0.4936034177179753
shor,38,0.7578079589550131
shor,38,0.49810079332030804
shor,38,0.6643970929911462
shor,38,0.632386206533365
shor,38,0.6361543388137461
shor,38,0.5574269491084141
shor,38,0.7349784773771381
shor,38,0.4981007933203079
shor,38,0.6222468451592751
shor,38,0.7772258523222297
shor,38,0.6245994398611794
shor,38,0.6110895861007948
shor,38,0.4302367252056446
shor,38,0.6587567651599054
shor,38,0.7578079589550131
shor,38,0.6110895861007948
shor,38,0.584366944246516
shor,38,0.5501545322229482
shor,38,0.7772258523222297
shor,38,0.740564590271944
shor,38,0.6056925676211591
shor,38,0.6511456496925899
shor,38,0.6281211669371679
shor,38,0.740564590271944
shor,38,0.49810079332030804
shor,38,0.5501545322229482
shor,38,0.7504372040704849
shor,38,0.6281211669371679
shor,38,0.7349784773771381
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.6131130056097437
qec,38,0.6053371395083055
qec,38,0.6053371395083055
qec,38,0.7100736022475729
qec,38,0.7100736022475729
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.7100736022475729
qec,38,0.7100736022475729
qec,38,0.5622277584262665
qec,38,0.7100736022475729
qec,38,0.6686846962025133
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.6342622015782858
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.6131130056097437
qec,38,0.7100736022475729
qec,38,0.6131130056097437
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.5622277584262665
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.7100736022475729
qec,38,0.6053371395083055
qec,38,0.6053371395083055
qec,38,0.5622277584262665
qec,38,0.7100736022475729
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.5622277584262665
qec,38,0.6053371395083055
qec,38,0.6053371395083055
qec,38,0.7100736022475729
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.5622277584262665
qec,38,0.6342622015782858
qec,38,0.7100736022475729
qec,38,0.5622277584262665
qec,38,0.5622277584262665
qec,38,0.7100736022475729
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.6686846962025133
qec,38,0.5622277584262665
qec,38,0.7100736022475729
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.7100736022475729
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.7100736022475729
qec,38,0.7100736022475729
qec,38,0.7100736022475729
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.7100736022475729
qec,38,0.6053371395083055
qec,38,0.5622277584262665
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.5622277584262665
qec,38,0.6342622015782858
qec,38,0.5622277584262665
qec,38,0.5622277584262665
qec,38,0.5622277584262665
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.6131130056097437
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.5622277584262665
qec,38,0.5622277584262665
qec,38,0.6053371395083055
qec,38,0.6053371395083055
qec,38,0.6053371395083055
qec,38,0.6131130056097437
qec,38,0.6053371395083055
qec,38,0.7100736022475729
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.5622277584262665
qec,38,0.6342622015782858
qec,38,0.6342622015782858
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.5622277584262665
qec,38,0.6053371395083055
qec,38,0.6342622015782858
qec,38,0.5622277584262665
qec,38,0.6131130056097437
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.6342622015782858
qec,38,0.5622277584262665
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6131130056097437
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.6131130056097437
qec,38,0.6053371395083055
qec,38,0.6342622015782858
qec,38,0.7100736022475729
qec,38,0.6131130056097437
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.6053371395083055
qec,38,0.6686846962025133
qec,38,0.6342622015782858
qec,38,0.6131130056097437
qec,38,0.6131130056097437
qec,38,0.5622277584262665
qec,38,0.6686846962025133
qec,38,0.6686846962025133
qec,38,0.7100736022475729
qec,38,0.7100736022475729
qec,38,0.6131130056097437
xeb,40,0.6076204569192225
xeb,40,0.5963989954134874
xeb,40,0.6009871896359317
xeb,40,0.7021520875767638
xeb,40,0.5173715212808725
xeb,40,0.6215740195340674
xeb,40,0.6553608859387334
xeb,40,0.5277035331807011
xeb,40,0.5963989954134874
xeb,40,0.5442164402516945
xeb,40,0.5906022145413252
xeb,40,0.6716876167953082
xeb,40,0.6349010540837456
xeb,40,0.5565450283268262
xeb,40,0.5963989954134874
xeb,40,0.493051187022968
xeb,40,0.7455660875713974
xeb,40,0.5640768013255559
xeb,40,0.691612060738962
xeb,40,0.6163997367478643
xeb,40,0.7545693385410907
xeb,40,0.6215740195340674
xeb,40,0.6484904626883374
xeb,40,0.4867966335300277
xeb,40,0.6435902733316042
xeb,40,0.551507020392707
xeb,40,0.5963989954134874
xeb,40,0.691612060738962
xeb,40,0.6163997367478643
xeb,40,0.6553608859387334
xeb,40,0.7021520875767638
xeb,40,0.5694455590849191
xeb,40,0.6163997367478643
xeb,40,0.6420451356504011
xeb,40,0.6076204569192225
xeb,40,0.6215740195340674
xeb,40,0.7026801326895507
xeb,40,0.4867966335300277
xeb,40,0.5640768013255559
xeb,40,0.6163997367478643
xeb,40,0.4828907181407226
xeb,40,0.5442164402516945
xeb,40,0.5277035331807011
xeb,40,0.6076204569192225
xeb,40,0.4867966335300277
xeb,40,0.615095268652307
xeb,40,0.6192800173426769
xeb,40,0.551507020392707
xeb,40,0.6553608859387334
xeb,40,0.7021520875767638
xeb,40,0.5277035331807011
xeb,40,0.6076204569192225
xeb,40,0.5676424016174025
xeb,40,0.5565450283268262
xeb,40,0.6076204569192225
xeb,40,0.5575615589475006
xeb,40,0.4867966335300277
xeb,40,0.5386446760902981
xeb,40,0.6716876167953082
xeb,40,0.6435902733316042
xeb,40,0.5920446786139995
xeb,40,0.6459484205078622
xeb,40,0.5963989954134874
xeb,40,0.6163997367478643
xeb,40,0.5565450283268262
xeb,40,0.4828907181407226
xeb,40,0.4867966335300277
xeb,40,0.5780487058854917
xeb,40,0.6463199446872031
xeb,40,0.6163997367478643
xeb,40,0.493051187022968
xeb,40,0.6076204569192225
xeb,40,0.6435902733316042
xeb,40,0.6553608859387334
xeb,40,0.5976137097523981
xeb,40,0.5386446760902981
xeb,40,0.6590559673538996
xeb,40,0.6163997367478643
xeb,40,0.551507020392707
xeb,40,0.615095268652307
xeb,40,0.5906022145413252
xeb,40,0.6215740195340674
xeb,40,0.6078825418700944
xeb,40,0.5937523617541116
xeb,40,0.5963989954134874
xeb,40,0.5963989954134874
xeb,40,0.5823326704680076
xeb,40,0.5937523617541116
xeb,40,0.5937523617541116
xeb,40,0.5277035331807011
xeb,40,0.5823326704680076
xeb,40,0.5211077747730571
xeb,40,0.5640768013255559
xeb,40,0.6420451356504011
xeb,40,0.7545693385410907
xeb,40,0.563740587239905
xeb,40,0.7545693385410907
xeb,40,0.6610053197948478
xeb,40,0.5976137097523981
xeb,40,0.710246221000359
xeb,40,0.6215740195340674
xeb,40,0.5211077747730571
xeb,40,0.6420451356504011
xeb,40,0.6076204569192225
xeb,40,0.4828907181407226
xeb,40,0.615095268652307
xeb,40,0.6163997367478643
xeb,40,0.7021520875767638
xeb,40,0.5920446786139995
xeb,40,0.6472735787286417
xeb,40,0.5211077747730571
xeb,40,0.6163997367478643
xeb,40,0.6163997367478643
xeb,40,0.5565450283268262
xeb,40,0.5575615589475006
xeb,40,0.6078825418700944
xeb,40,0.7545693385410907
xeb,40,0.6590559673538996
xeb,40,0.6610053197948478
xeb,40,0.551507020392707
xeb,40,0.4867966335300277
xeb,40,0.691612060738962
xeb,40,0.5780487058854917
xeb,40,0.6435902733316042
xeb,40,0.6349010540837456
xeb,40,0.5694455590849191
xeb,40,0.5640768013255559
xeb,40,0.7068947528696224
xeb,40,0.6428240668163872
xeb,40,0.5937523617541116
xeb,40,0.5575615589475006
xeb,40,0.7021520875767638
xeb,40,0.6484904626883374
xeb,40,0.4867966335300277
xeb,40,0.6553608859387334
xeb,40,0.6076204569192225
xeb,40,0.6163997367478643
xeb,40,0.7455660875713974
xeb,40,0.5442164402516945
xeb,40,0.5882995046431388
xeb,40,0.493051187022968
xeb,40,0.5963989954134874
xeb,40,0.7455660875713974
xeb,40,0.5694455590849191
xeb,40,0.5906022145413252
xeb,40,0.5976137097523981
xeb,40,0.5173715212808725
xeb,40,0.6973589873293444
xeb,40,0.6610053197948478
xeb,40,0.7068947528696224
xeb,40,0.6484904626883374
xeb,40,0.5906022145413252
xeb,40,0.710246221000359
xeb,40,0.6590559673538996
xeb,40,0.5640768013255559
xeb,40,0.6349010540837456
xeb,40,0.5823326704680076
xeb,40,0.5780487058854917
xeb,40,0.7545693385410907
xeb,40,0.5640768013255559
xeb,40,0.5565450283268262
xeb,40,0.5906022145413252
xeb,40,0.5640768013255559
xeb,40,0.5640768013255559
xeb,40,0.6163997367478643
xeb,40,0.493051187022968
xeb,40,0.615095268652307
xeb,40,0.5565450283268262
xeb,40,0.6192800173426769
xeb,40,0.5937523617541116
xeb,40,0.5652346751116473
xeb,40,0.7021520875767638
xeb,40,0.5211077747730571
xeb,40,0.5780487058854917
xeb,40,0.6973589873293444
xeb,40,0.5575615589475006
xeb,40,0.5694455590849191
xeb,40,0.6078825418700944
xeb,40,0.6973589873293444
xeb,40,0.7545693385410907
xeb,40,0.6349010540837456
xeb,40,0.6472735787286417
xeb,40,0.615095268652307
xeb,40,0.5386446760902981
xeb,40,0.5780487058854917
xeb,40,0.6192800173426769
xeb,40,0.6716876167953082
xeb,40,0.6428240668163872
xeb,40,0.5963989954134874
xeb,40,0.7068947528696224
xeb,40,0.4867966335300277
xeb,40,0.493051187022968
xeb,40,0.7455660875713974
xeb,40,0.710246221000359
xeb,40,0.6163997367478643
xeb,40,0.493051187022968
xeb,40,0.6463199446872031
xeb,40,0.6163997367478643
xeb,40,0.6009871896359317
xeb,40,0.5575615589475006
qnn,40,0.6821913999177233
qnn,40,0.6912744265660985
qnn,40,0.6572137608416408
qnn,40,0.6417443696408257
qnn,40,0.5172975384456496
qnn,40,0.6099280915970006
qnn,40,0.4843877945232076
qnn,40,0.6655780393364816
qnn,40,0.6912744265660985
qnn,40,0.6099280915970006
qnn,40,0.6655780393364816
qnn,40,0.6099280915970006
qnn,40,0.603428050872267
qnn,40,0.5172975384456496
qnn,40,0.5987707424065669
qnn,40,0.5826540789653671
qnn,40,0.6328881116758813
qnn,40,0.603745724547187
qnn,40,0.7137675900168622
qnn,40,0.5952823012745571
qnn,40,0.6607592193739363
qnn,40,0.5997277173810251
qnn,40,0.5553490331972293
qnn,40,0.6572137608416408
qnn,40,0.5959047849434148
qnn,40,0.4843877945232076
qnn,40,0.6417443696408257
qnn,40,0.5569712959640124
qnn,40,0.4349496600601757
qnn,40,0.5762752153489376
qnn,40,0.6901680149554098
qnn,40,0.6572137608416408
qnn,40,0.526266690044602
qnn,40,0.6099280915970006
qnn,40,0.4349496600601757
qnn,40,0.5987707424065669
qnn,40,0.4898963699595587
qnn,40,0.5172975384456496
qnn,40,0.5553490331972293
qnn,40,0.6508116819209887
qnn,40,0.5762752153489376
qnn,40,0.5997277173810251
qnn,40,0.4657381285351417
qnn,40,0.5762752153489376
qnn,40,0.6987575537048795
qnn,40,0.6626092302899488
qnn,40,0.6331951680783798
qnn,40,0.6821913999177233
qnn,40,0.4349496600601757
qnn,40,0.526266690044602
qnn,40,0.6328881116758813
qnn,40,0.6417443696408257
qnn,40,0.6216576428993176
qnn,40,0.5569712959640124
qnn,40,0.5691436447750694
qnn,40,0.6655780393364816
qnn,40,0.6184309953401792
qnn,40,0.6655780393364816
qnn,40,0.6328881116758813
qnn,40,0.7137675900168622
qnn,40,0.5569712959640124
qnn,40,0.5316904110198349
qnn,40,0.4349496600601757
qnn,40,0.7137675900168622
qnn,40,0.6508116819209887
qnn,40,0.6572137608416408
qnn,40,0.4843877945232076
qnn,40,0.526266690044602
qnn,40,0.562204630815383
qnn,40,0.5316904110198349
qnn,40,0.6601425022492167
qnn,40,0.5190448733613421
qnn,40,0.600704778636826
qnn,40,0.6655780393364816
qnn,40,0.6655780393364816
qnn,40,0.5938853959050071
qnn,40,0.4349496600601757
qnn,40,0.5987707424065669
qnn,40,0.6004738617945808
qnn,40,0.6655780393364816
qnn,40,0.5543610295542689
qnn,40,0.5584214824672397
qnn,40,0.5190448733613421
qnn,40,0.6004738617945808
qnn,40,0.6912744265660985
qnn,40,0.6508116819209887
qnn,40,0.6184309953401792
qnn,40,0.6099280915970006
qnn,40,0.5826540789653671
qnn,40,0.6655780393364816
qnn,40,0.6572137608416408
qnn,40,0.5569712959640124
qnn,40,0.6328881116758813
qnn,40,0.6331951680783798
qnn,40,0.5938853959050071
qnn,40,0.6323670534714042
qnn,40,0.6821913999177233
qnn,40,0.47780054785626797
qnn,40,0.526266690044602
qnn,40,0.6572137608416408
qnn,40,0.6912744265660985
qnn,40,0.6987575537048795
qnn,40,0.6417443696408257
qnn,40,0.6328881116758813
qnn,40,0.5987707424065669
qnn,40,0.5569712959640124
qnn,40,0.6626092302899488
qnn,40,0.5553490331972293
qnn,40,0.4993561502575617
qnn,40,0.526266690044602
qnn,40,0.600704778636826
qnn,40,0.5553490331972293
qnn,40,0.5553490331972293
qnn,40,0.600704778636826
qnn,40,0.6607592193739363
qnn,40,0.4349496600601757
qnn,40,0.6601425022492167
qnn,40,0.526266690044602
qnn,40,0.6987575537048795
qnn,40,0.5987707424065669
qnn,40,0.5172975384456496
qnn,40,0.7190859940835225
qnn,40,0.7137675900168622
qnn,40,0.6205882230816887
qnn,40,0.6987575537048795
qnn,40,0.6328881116758813
qnn,40,0.4843877945232076
qnn,40,0.603745724547187
qnn,40,0.6572137608416408
qnn,40,0.5826540789653671
qnn,40,0.7137675900168622
qnn,40,0.603428050872267
qnn,40,0.5997277173810251
qnn,40,0.5190448733613421
qnn,40,0.5952823012745571
qnn,40,0.6901680149554098
qnn,40,0.6099280915970006
qnn,40,0.5416784327149204
qnn,40,0.6328881116758813
qnn,40,0.6184309953401792
qnn,40,0.5997277173810251
qnn,40,0.6004738617945808
qnn,40,0.5691436447750694
qnn,40,0.5584214824672397
qnn,40,0.5987707424065669
qnn,40,0.6331951680783798
qnn,40,0.6856030143501493
qnn,40,0.6607592193739363
qnn,40,0.5553490331972293
qnn,40,0.5987707424065669
qnn,40,0.6821913999177233
qnn,40,0.5416784327149204
qnn,40,0.5553490331972293
qnn,40,0.562204630815383
qnn,40,0.6184309953401792
qnn,40,0.6328881116758813
qnn,40,0.6912744265660985
qnn,40,0.5691436447750694
qnn,40,0.4898963699595587
qnn,40,0.5952823012745571
qnn,40,0.4657381285351417
qnn,40,0.4993561502575617
qnn,40,0.6205882230816887
qnn,40,0.5543610295542689
qnn,40,0.5584214824672397
qnn,40,0.4898963699595587
qnn,40,0.5826540789653671
qnn,40,0.5316904110198349
qnn,40,0.6004738617945808
qnn,40,0.4283380627755522
qnn,40,0.4843877945232076
qnn,40,0.5987707424065669
qnn,40,0.4993561502575617
qnn,40,0.6572137608416408
qnn,40,0.5938853959050071
qnn,40,0.6328881116758813
qnn,40,0.6508116819209887
qnn,40,0.6859712407731838
qnn,40,0.6417443696408257
qnn,40,0.4283380627755522
qnn,40,0.4283380627755522
qnn,40,0.6328881116758813
qnn,40,0.5584214824672397
qnn,40,0.5762752153489376
qnn,40,0.5938853959050071
qnn,40,0.4283380627755522
qnn,40,0.6912744265660985
qnn,40,0.6331951680783798
qnn,40,0.6655780393364816
qnn,40,0.6655780393364816
qnn,40,0.5190448733613421
qnn,40,0.603428050872267
qnn,40,0.6607592193739363
qnn,40,0.4349496600601757
qnn,40,0.6205882230816887
qnn,40,0.603428050872267
qnn,40,0.5938853959050071
qnn,40,0.5543610295542689
qnn,40,0.6216576428993176
qnn,40,0.6607592193739363
shor,40,0.6477266785630584
shor,40,0.4974132687201214
shor,40,0.6606577594910196
shor,40,0.5659297232310571
shor,40,0.6670670296900567
shor,40,0.513561163316785
shor,40,0.5566666665370074
shor,40,0.5423261804833529
shor,40,0.5417314189201838
shor,40,0.6670670296900567
shor,40,0.5908483355943582
shor,40,0.6527321828316164
shor,40,0.7587743252616564
shor,40,0.5024921848671227
shor,40,0.7482591045627772
shor,40,0.6639066521302263
shor,40,0.6514498241395725
shor,40,0.6670670296900567
shor,40,0.641431061835521
shor,40,0.6625078328071269
shor,40,0.47501131672518976
shor,40,0.46374685489442447
shor,40,0.641431061835521
shor,40,0.4974132687201214
shor,40,0.6639066521302263
shor,40,0.5024921848671228
shor,40,0.513561163316785
shor,40,0.46374685489442447
shor,40,0.6670670296900567
shor,40,0.513561163316785
shor,40,0.6514498241395725
shor,40,0.6534231089207786
shor,40,0.5024921848671227
shor,40,0.6514498241395725
shor,40,0.5908483355943582
shor,40,0.7462367637819894
shor,40,0.4974132687201214
shor,40,0.6534231089207786
shor,40,0.6606577594910196
shor,40,0.7715148986203857
shor,40,0.6625078328071269
shor,40,0.513561163316785
shor,40,0.6477266785630584
shor,40,0.7430606773183583
shor,40,0.6625078328071269
shor,40,0.5908483355943582
shor,40,0.5904101122905423
shor,40,0.5566666665370074
shor,40,0.6551410126707495
shor,40,0.7829465819168605
shor,40,0.5423261804833529
shor,40,0.5024921848671227
shor,40,0.6321025646306414
shor,40,0.7430606773183583
shor,40,0.7462367637819894
shor,40,0.5024921848671228
shor,40,0.6551410126707495
shor,40,0.5908483355943582
shor,40,0.6457297402720804
shor,40,0.6457297402720804
shor,40,0.6670670296900567
shor,40,0.795327172478243
shor,40,0.48510326534611414
shor,40,0.5024921848671228
shor,40,0.6527321828316164
shor,40,0.5024921848671228
shor,40,0.7715148986203857
shor,40,0.7715148986203857
shor,40,0.7587694550325794
shor,40,0.7482591045627772
shor,40,0.5024921848671228
shor,40,0.6639066521302263
shor,40,0.6321025646306414
shor,40,0.6625078328071269
shor,40,0.7462367637819894
shor,40,0.7829465819168605
shor,40,0.5024921848671228
shor,40,0.5024921848671227
shor,40,0.6527321828316164
shor,40,0.5417314189201838
shor,40,0.6477266785630584
shor,40,0.5904101122905423
shor,40,0.64129230464902
shor,40,0.6639066521302263
shor,40,0.6321025646306414
shor,40,0.7430606773183583
shor,40,0.5659297232310571
shor,40,0.6639066521302263
shor,40,0.4974132687201214
shor,40,0.5417314189201838
shor,40,0.64129230464902
shor,40,0.5908483355943582
shor,40,0.5417314189201838
shor,40,0.5908483355943582
shor,40,0.641431061835521
shor,40,0.6606577594910196
shor,40,0.6527321828316164
shor,40,0.4974132687201214
shor,40,0.6477266785630584
shor,40,0.7482591045627772
shor,40,0.5417314189201838
shor,40,0.5423261804833529
shor,40,0.6297664479029683
shor,40,0.6297664479029683
shor,40,0.6551410126707495
shor,40,0.7715148986203857
shor,40,0.6606577594910196
shor,40,0.5507229107520568
shor,40,0.5566666665370074
shor,40,0.6670670296900567
shor,40,0.5024921848671227
shor,40,0.5507229107520568
shor,40,0.641431061835521
shor,40,0.6297664479029683
shor,40,0.641431061835521
shor,40,0.4974132687201214
shor,40,0.5024921848671227
shor,40,0.6606577594910196
shor,40,0.6514498241395725
shor,40,0.47501131672518976
shor,40,0.47501131672518976
shor,40,0.5507229107520568
shor,40,0.46374685489442447
shor,40,0.7715148986203857
shor,40,0.513561163316785
shor,40,0.6639066521302263
shor,40,0.5908483355943582
shor,40,0.5659297232310571
shor,40,0.6551410126707495
shor,40,0.5024921848671228
shor,40,0.6514498241395725
shor,40,0.48510326534611414
shor,40,0.6297664479029683
shor,40,0.48510326534611414
shor,40,0.5904101122905423
shor,40,0.48510326534611414
shor,40,0.641431061835521
shor,40,0.4974132687201214
shor,40,0.7715148986203857
shor,40,0.5423261804833529
shor,40,0.7462367637819894
shor,40,0.4974132687201214
shor,40,0.6534231089207786
shor,40,0.5566666665370074
shor,40,0.7430606773183583
shor,40,0.47501131672518976
shor,40,0.5417314189201838
shor,40,0.6527321828316164
shor,40,0.5659297232310571
shor,40,0.513561163316785
shor,40,0.5024921848671227
shor,40,0.641431061835521
shor,40,0.5024921848671227
shor,40,0.513561163316785
shor,40,0.5908483355943582
shor,40,0.6737520534805632
shor,40,0.5904101122905423
shor,40,0.7587743252616564
shor,40,0.6551410126707495
shor,40,0.5024921848671228
shor,40,0.5024921848671228
shor,40,0.5566666665370074
shor,40,0.7587743252616564
shor,40,0.5659297232310571
shor,40,0.4974132687201214
shor,40,0.4974132687201214
shor,40,0.7587743252616564
shor,40,0.795327172478243
shor,40,0.6737520534805632
shor,40,0.6625078328071269
shor,40,0.6551410126707495
shor,40,0.46374685489442447
shor,40,0.6321025646306414
shor,40,0.5659297232310571
shor,40,0.46374685489442447
shor,40,0.7482591045627772
shor,40,0.6321025646306414
shor,40,0.7587743252616564
shor,40,0.7715148986203857
shor,40,0.5024921848671228
shor,40,0.5659297232310571
shor,40,0.5566666665370074
shor,40,0.5423261804833529
shor,40,0.5417314189201838
shor,40,0.6514498241395725
shor,40,0.6625078328071269
shor,40,0.6514498241395725
shor,40,0.7462367637819894
shor,40,0.46374685489442447
shor,40,0.6625078328071269
